letter,thumb,index,middle,ring,little
D,0.15153113433928855,1.0,0.4594012282534494,0.23866747297733215,0.2560354291273136
D,0.26876703095838417,0.8690295480168388,0.2963671025654209,0.3020310736433928,0.14642614750418748
D,0.19889298031246103,0.8448217780748661,0.26055017420801824,0.41549056027750514,0.19947944845765947
D,0.2650564149398382,0.8776829655734554,0.27761918652033324,0.3632297516841369,0.3272041035655112
D,0.24564903977756247,0.9774547728426289,0.27349532934533416,0.25102106123937995,0.21318795787537614
D,0.1339671576016836,1.0,0.39957436645894295,0.19191405070335826,0.19420336346051437
D,0.23854928493747934,0.9437811837902373,0.34391070682538916,0.27960353651570413,0.28996365919976796
D,0.2262303619327486,0.9068714405034665,0.12245597018019719,0.28161602955398446,0.2318874852591749
D,0.21401691351268098,1.0,0.3293985332379443,0.27491762510620815,0.37374412015818015
D,0.23861503097673703,0.9336075592361474,0.34854804745725365,0.4645234851863633,0.20952892517392674
D,0.23789056614491638,0.8258895096014769,0.34444101170737984,0.22650507908111245,0.26661065491159325
D,0.1763928068609675,0.9780653375475767,0.3734763555153931,0.20034260988428923,0.30439472887998786
D,0.1432336116200662,0.7993196071459733,0.2826386359660504,0.2753213769235344,0.4941373189076418
D,0.2346367860288557,0.789790599939661,0.25481807966632464,0.38171066363435185,0.467075421829594
D,0.07312133502096335,0.7496060491888764,0.4496772140297426,0.3311691341896723,0.23053658144989067
D,0.24277032688979483,0.6891401808786498,0.30027004052777284,0.3262256938274468,0.3739416111630264
D,0.11888832381659699,0.9068549729122688,0.225966029915233,0.32043070045394534,0.22837229421095806
D,0.16735193286718236,0.8203347684167817,0.35209089934589255,0.3686760893325332,0.2812303544034069
D,0.20305903959680227,0.7841126868293165,0.276025868159457,0.2959836306366604,0.509663447282398
D,0.11104263793806692,1.0,0.3797487018772646,0.3224509123592109,0.4406896387356106
D,0.22976843780854905,0.9311327356534344,0.2957503477585964,0.3978855105934902,0.3877175387048707
D,0.14994581700030302,0.7944602244320986,0.28376154900834744,0.23599691484818827,0.2949180340307716
D,0.29899505077473115,0.8634158675930568,0.296574129495074,0.3046418187846716,0.36787447057642275
D,0.020248853281231577,0.8514639764187762,0.3169026953823578,0.39600631651414886,0.26064780419950356
D,0.04987578351665009,0.949576915677291,0.24917100889394964,0.2048266672727711,0.2500523688229421
D,0.18523797138753204,0.851620426836943,0.12355471543207444,0.37176529575097056,0.4019900033022978
D,0.25212175930716046,0.8089851463660147,0.2838806772841985,0.29947829478164334,0.3479035511649528
D,0.2534672390974465,0.8412660960977204,0.3065596445130848,0.33658243236921925,0.4164657857717413
D,0.25636052318597785,0.9631245349900416,0.30670613023434884,0.4128367316162803,0.33278102367675977
D,0.13111296718611437,1.0,0.3558322618031222,0.2645564783097214,0.2616405626080605
D,0.22372604361126094,0.9370547836214068,0.3157833812504965,0.32490469387543075,0.43599658996611046
D,0.28572345217879086,0.915250847301202,0.37530484646139867,0.21739808771779684,0.3318341639957447
D,0.34474450797864886,0.8825563283686101,0.2321892857104732,0.24783288891255512,0.2128293570126089
D,0.13721904734978374,0.8703593521127977,0.18755463846570863,0.30124946671596825,0.37218217390293173
D,0.12737950558824637,1.0,0.34086336708220755,0.38244644684992457,0.247373235691829
D,0.2683620181653293,0.812645287968375,0.3712198000669207,0.3137471471834825,0.3442600975987827
D,0.10595243155001188,0.8283944126178716,0.3477782574602708,0.22413215966206393,0.3370565033679298
D,0.09062897548318034,0.9678539370133334,0.20139813481851926,0.34418399501436187,0.35005047469168005
D,0.144258254525634,0.9465621253667782,0.32083538106668447,0.2568926515045809,0.21931562527390336
D,0.042989944666193686,0.9279720037839755,0.17481577829103556,0.3076275359553046,0.27892414271342003
D,0.25433142203505565,0.8758363600408109,0.27364417709223265,0.3585496563430636,0.3268046423267294
D,0.22529247657462229,0.9375414071846822,0.1771542301434315,0.36054309439895854,0.34899750352108816
D,0.11866534971388024,0.8804735621060639,0.2968554169897895,0.2892402572478614,0.32670879732548275
D,0.3145093425464947,0.9865413382138263,0.1950224645254875,0.3497655992244839,0.40631466556283274
D,0.2309446816551362,0.9872784340148774,0.4609816356560612,0.3818967636885585,0.3199446876513383
D,0.2836070779267803,0.9115910266477513,0.30191224346279644,0.2718868611429014,0.42507306870656864
D,0.1345257067246399,1.0,0.3399891298992297,0.18805550601584467,0.32941194343931374
D,0.031997879387870076,0.9500406413464829,0.3708185186391193,0.2526115235478357,0.3098838156764466
D,0.3563325947000229,0.8595402636590451,0.21528739303547195,0.41853307219700786,0.4570069752424636
D,0.2002956537478278,0.9809170428326686,0.4073180732424705,0.24060126139692928,0.2611755331705705
D,0.29846996105237883,1.0,0.3450304688139484,0.22961485171983564,0.45896488893595533
D,0.15752232817504286,0.8731889775062839,0.3273870267591697,0.42433283365718194,0.3683180781241779
D,0.23318924002895286,0.9370630824094486,0.3034811734914773,0.3446511611614805,0.09763519378445573
D,0.17627140327441615,0.9193057547933425,0.2079188733104394,0.3309058654249248,0.28364230232111026
D,0.34043805586523923,1.0,0.262735554470547,0.28793298307466436,0.2940841947513286
D,0.16386724190723018,0.9156019987222501,0.23933743448899278,0.20955077320499788,0.3498168979120215
D,0.25036236673774487,0.8356547392272007,0.37162843446100796,0.24947378166677348,0.3202532190430385
D,0.2656275210089965,0.897310994823703,0.3363792729712907,0.25868562848899423,0.2842826733257522
D,0.18353124552957278,0.8402737322767809,0.2858580669507374,0.17611053609090027,0.2607077002286316
D,0.17720996053042634,0.8795056198003696,0.2806802043303377,0.2950588640111897,0.33835532144688507
D,0.2699613659306018,0.8480187818521386,0.20374393156886844,0.21663644702055174,0.2610237663044058
D,0.1718462945746793,0.8384003147042034,0.19631066686000842,0.26351033380206496,0.3145141296091177
D,0.24760235726684518,0.8554061557513344,0.26696017422852525,0.2258641352922151,0.29748486637001786
D,0.13212570926473483,0.9458502250592961,0.15713068064527108,0.271229626203803,0.32408858713533933
D,0.21470676130580035,1.0,0.3279840019654326,0.21967563225263917,0.29236286023287417
D,0.05790029332268387,0.8935520200562591,0.2333555154399393,0.37323122204481296,0.2560367780323572
D,0.1906587267363803,0.8491553726876477,0.4391081081482665,0.27430057871056707,0.4466045634783361
D,0.26513214096946136,0.9385653381868309,0.32949865178540155,0.3315037838573001,0.14578619365235118
D,0.1776893284679395,0.9676126376947457,0.2960882253220715,0.187584812255714,0.29580764395380243
D,0.3363284413004393,0.9997513372427775,0.29503967925071745,0.37611594216464694,0.27067943837055586
D,0.06369027305386249,0.8260427209496357,0.4250311014806558,0.2780805534536557,0.2805292816499985
D,0.17601294429800957,1.0,0.430076713228965,0.4775024186758507,0.28727638316799586
D,0.22364995909976762,0.7786685960463368,0.41815475408946196,0.2065776358985652,0.31734204510101033
D,0.11221579778937248,0.8528906538609043,0.23301900551602395,0.25136997914593456,0.2568701837480817
D,0.15613849640599384,0.9666667129424246,0.2116109765549984,0.31764331416110936,0.39743673218444464
D,0.15894429083892833,0.8425664887401919,0.28155802998557994,0.3943780166688568,0.3155286104762686
D,0.1575028564313921,0.9387101320950432,0.21181662801308612,0.3545087608354358,0.33268858461614137
D,0.17537532230888928,0.8329131361242216,0.2290655262173234,0.3427853869076728,0.39831844019912493
D,0.14901538023769642,0.9366709362841188,0.13303783851183448,0.253230581547424,0.29751528537032784
D,0.1272253266414533,0.8250794900168323,0.2465776354824891,0.3233754182661098,0.28501367852749
D,0.020941501334002244,0.7303439877891947,0.25145078577142593,0.3366149268842842,0.08019961258198122
D,0.16002158590786955,0.8579001714786063,0.4110670222566758,0.2691982550629709,0.33063911877927427
D,0.21130057120699708,0.7295546816154239,0.361456577330539,0.31723172043650305,0.34066149117396716
D,0.5140990165149062,0.733270964840113,0.4379757319808887,0.27700419844797153,0.32298631235224073
D,0.19635902037590064,0.8660610933281565,0.2544133657408993,0.32636069884584074,0.17862610426626566
D,0.26004633340174127,0.8667044476091798,0.20959445287677136,0.2639989713603349,0.4005719373490058
D,0.15717319303870217,0.9286762894567696,0.24152349794276212,0.36063374799388953,0.3548406191032163
D,0.34788870666371297,0.8859548843600628,0.3534923843806325,0.30784540316311554,0.40366974254904114
D,0.14249340899130158,0.9596004250301825,0.28442421631066545,0.29486494583132017,0.3073401987558698
D,0.2201792317141342,0.8907016765502433,0.3171770546536421,0.4262494446049747,0.3788359748492175
D,0.2695323673997517,0.8635568379180903,0.22886073374173405,0.37642404465902024,0.37008374340238354
D,0.31781365406007855,0.8516815499224617,0.28163610757117225,0.16884126699796526,0.26860231151513014
D,0.27972564084635576,0.8626803696617442,0.3512383836160659,0.2847597515201751,0.3259245622577248
D,0.10818468881474662,0.9068167559707121,0.06070912232794212,0.2850483073470412,0.16956214050278878
D,0.2964795613237453,0.9621925882211609,0.33733367855728646,0.4216804981727504,0.22408667833401302
D,0.3397890558332447,0.9745753251408308,0.2810755770224843,0.3908496117746355,0.21149651900706926
D,0.13403886707778612,0.8513128221408239,0.2576817833548788,0.21547538857917975,0.397846645367626
D,0.17929164797041347,0.9282003974685504,0.2543718906869055,0.15435173595611862,0.32160458867131375
D,0.04701960196641786,0.8945092763131626,0.19053479689337516,0.4589820799384646,0.3729090177739777
D,0.20846030330171844,1.0,0.23229472180274113,0.3434783502936074,0.31598483469749705
D,0.2211216065066936,1.0,0.35859936822238414,0.32309789302600184,0.1676090051017363
D,0.12319629637764291,0.8901832853123421,0.3074697899421321,0.20958370202608606,0.4929341340462737
D,0.3213115244202858,0.9481694656313987,0.30576294890269956,0.28302328240790786,0.22384652319822113
D,0.206198441481509,0.9206202032114201,0.20065915396147005,0.3267341133795918,0.28757927609402006
E,0.7473753953698088,0.8311691991376399,0.8669115573262685,1.0,0.9445242499627007
E,0.7931614744720087,0.9388829031534109,0.7762156808849308,0.9866152843109659,0.8623100278545698
E,0.8925091049008663,1.0,0.79702691451326,0.7882305451909607,0.8533120538923197
E,0.9830703080815454,0.7784523139618527,0.6734275521511546,0.8639072913272802,0.9441392639928736
E,0.9960209399791063,0.8629470910331681,0.8670858714307198,0.9923120587404598,0.7504206640243664
E,0.8689183379853593,0.9152339111940047,0.9359374977028028,0.8592154645447294,0.9027552809364673
E,0.7009338117269609,0.8473401270132922,0.9362806970043575,0.8214164772596256,0.9047187377271678
E,0.9357498000642158,0.8725960639313788,0.9136371016797257,0.8229813947772311,0.8834710976243163
E,0.9488172935671378,0.9125578368774747,0.8530774984348852,0.9179373123432635,0.9571687832509295
E,0.7360046977138017,0.9927259251964718,0.8730996209055143,0.9340391946592185,0.9957797538916182
E,0.7902661042215627,0.8432447198057963,0.8769161043299436,0.8372997183100458,1.0
E,0.8314582324938566,0.8555562576410507,0.9163511225282381,0.8038280379139129,0.868345543059499
E,0.925396260900014,0.8733711676493991,0.8925290512880042,0.8576534310041304,0.7788423752655387
E,0.9257274569071391,1.0,0.901472130462675,0.918021129379804,0.9554178204093488
E,0.7984535602762641,1.0,0.9161863037138241,1.0,0.8413573603580808
E,1.0,0.9620124395227827,0.9442432068681887,0.9187219563482518,0.8801177105540441
E,0.9960425326779099,0.9112287895878438,0.7426344237130278,0.8106250830634398,0.8851323398245803
E,0.9247999186532444,0.8954729208880083,0.9975176631834931,0.74391185087691,0.9114870349204128
E,0.7545616619690276,0.9607769836387335,0.8924433028446398,0.9335687977619295,0.8308893631528187
E,1.0,0.9833379731247082,0.946683544240951,0.8896386202509248,0.9463885828236106
E,0.8434485945610121,0.968444452721657,1.0,0.9856488447983349,0.8416318024154072
E,0.9289133853818483,0.7965486764993082,0.9457912248940541,0.9360482730290032,0.7504146928374269
E,0.807057292487011,0.8773488882604986,0.8759312202287339,0.8032418451664955,0.9311182983481747
E,0.920117888715241,0.8844584694417185,0.839536679987331,0.9838965701133251,1.0
E,0.8613150812922771,0.8510266466276144,0.9392966132329598,0.8713576496202411,0.8888482239469413
E,0.9591722521379737,0.7472515129994166,1.0,0.9058144419463473,0.8670805484350256
E,0.8928612676622841,0.8969943484016415,0.761503895724406,1.0,0.9033060505816495
E,0.9354401704357901,0.9761239816459234,0.818307003395176,0.9378777519228183,0.8785887127280966
E,0.9677416620173195,0.7298218063718804,0.8920724559806985,0.8517743475372831,0.9345810360507325
E,0.9376035349894561,0.8433899284142379,0.8430260908659165,0.8911467705154137,0.8282686218147833
E,0.9673586956361702,0.8704634239642043,0.6674409424542687,0.8700142354702556,0.8169164943324823
E,0.7694979347631243,0.8010058689421942,0.9087526777466376,1.0,0.9250547579091984
E,0.8514797289427408,0.9364723356136563,0.8632727751824807,0.8444319704669485,0.8076509865413612
E,0.7598536954598625,0.8688061034752443,0.9126442791936106,0.8922701063988089,0.8667226457642113
E,0.8243403151442575,0.9486596953347975,0.7946294464042732,0.9620822331074781,0.819822638485862
E,0.8398051810117573,0.7826571847507459,0.8598878282491491,0.9780249966782384,0.9412502470755165
E,0.9782737689622428,0.9417714036747149,0.8117064137175705,0.8735368620537954,0.837584069670603
E,1.0,0.8042569082858951,0.9714958151511289,0.9714363096087015,1.0
E,0.8672250725896402,0.956985772766413,1.0,0.8505886658453043,0.7771967801974112
E,0.7495991972873789,0.9570169623089065,0.7493479833553133,0.8702144757649662,0.9349850549631169
E,0.9148140429463931,0.9340355891347338,0.9177831884640684,1.0,0.8238146895408962
E,0.8458403889233175,0.8381872443783341,0.9664153449490088,0.9720318870716051,0.9360980255454807
E,0.9946794933511942,0.8057567306098896,1.0,1.0,0.9588497597796598
E,1.0,0.7674701433857781,0.8580441490989879,0.8411757231454439,0.9577183459005875
E,0.8159887408318284,0.9605996119469988,1.0,0.95561623200672,0.9227000818929201
E,0.8209701327279401,0.8322519227099708,0.9999695124237333,0.9623479203124267,0.8968784384497965
E,0.8665672363387288,0.7379353701510899,0.814331806505245,1.0,0.7975635543198026
E,0.9151583856976865,0.9805955178556159,0.7996061865598166,0.9147768379824867,0.9750332430008524
E,0.90099994575258,1.0,0.7665120592897444,0.9846982823907103,0.8861758610082828
E,0.961753612386934,0.9353045721359396,0.8413475042312003,0.9183197113967473,0.751367883888137
E,0.9482598000457115,0.923852677279242,0.9510928134914483,0.984649466006972,0.9294095872167769
E,0.9118471535838621,0.8295145330670967,0.843022338908076,0.9949387696141865,1.0
E,0.8809511650950357,0.9036802197802619,0.8276308500004987,0.9938205476213956,0.9532333458953424
E,1.0,0.8297341538256209,0.8697593680785426,0.9185156738020458,0.9517191630180617
E,0.8827465889961894,0.830163112763704,0.9705126023138857,0.9576908290036465,0.826698071954902
E,1.0,0.9936158967357284,0.9107437197798235,0.906367828990083,0.9443246216892726
E,0.8310637543794994,0.9024025183331266,0.7278093164312656,0.9701164516402349,0.7750805422046513
E,1.0,0.873590392482684,0.8830666414455058,0.8497812875132396,0.8769568900862339
E,1.0,0.7009753074771936,1.0,0.9270418784881367,0.8034382681714227
E,0.813975008556061,1.0,0.8243594496045815,0.8077319591523233,0.9909851633891784
E,0.9270842301028732,0.8249659538770882,0.9173299980323696,0.8179397853087779,0.9880657118738084
E,0.9849096771898507,0.9425604959057554,0.9289328848997613,1.0,0.899974906191058
E,0.805450069966336,0.9359579130265846,1.0,0.8188192405451319,0.8710829786644811
E,0.9333156830481162,0.8956876120795408,0.8214157135698148,0.9897486284984377,1.0
E,0.9156905167219126,0.82767453682112,0.776083157995722,0.9206380784976945,0.9883101874653006
E,0.9380134197196306,0.8998076927264917,0.8528582678568555,0.8126269093825529,0.9667801061059906
E,0.9731017297108469,0.7763416170647414,1.0,0.9459256976715201,1.0
E,0.7926297801211908,0.7907340675667649,0.8880824552186163,0.9402227541516156,1.0
E,0.9564863131052106,0.8805854978550374,0.8178904633867287,0.9984000458175321,0.8228235659399429
E,1.0,0.8772492280314793,1.0,0.9543145032047423,0.8890403608446034
E,0.8584482902539099,0.8727273698123137,0.934265335390019,0.9061725196974174,0.8524950873545036
E,0.8867494871745895,0.906286162377532,0.729701272446815,0.9366534491830959,0.8216223020226555
E,0.8077334077435404,0.7650124522311432,0.7564886001705688,0.7915641997510169,0.8432783233895608
E,1.0,0.8579296259283837,0.9142200085014426,0.9320385109205063,0.910485214897268
E,0.8938045231419205,0.8043764989120604,1.0,1.0,0.7653873044701851
E,0.8180777127290897,0.8776151726098396,0.8228369764071847,0.9404772442764693,0.841738223807471
E,1.0,0.9952438875474877,0.9170059224505772,0.9821589010655786,0.9884720339485847
E,0.8548842009553406,0.8347026204366428,0.9062514450375718,0.9689308899598356,0.9111248318922734
E,0.7738402814247203,0.8357740444839327,0.8940821709124498,0.8939467516539336,1.0
E,0.7891209646080801,0.94044713934687,1.0,1.0,0.8676482061452832
E,0.939314356217616,0.9455808285758918,0.9156385385242632,0.8920923839008555,0.9348780311600037
E,0.6974203131824253,0.9545655592050105,0.9100942322929574,0.8822020082577388,1.0
E,0.8460052784967559,0.8677539208747975,1.0,0.8334350956120115,0.8559907773650769
E,0.8882379661255321,0.9672587585703639,0.9166242005882651,0.796589972227819,0.8574265149498248
E,0.8514116453430232,0.8938223163821564,0.9340674926903864,0.9334564604710378,0.7579190596761278
E,0.9851152790048685,0.9202055076797299,1.0,0.9355358661832538,0.988105836618861
E,0.9373236249160102,1.0,0.9417800508814222,0.8921667802845678,1.0
E,0.9711229697823914,0.9458995536803531,0.7978956466769331,0.796935390602917,0.9234172385713483
E,0.9116416958214593,0.8508701947993347,0.9112786159689649,1.0,0.9556321979640239
E,0.808719319219781,0.8910792938285645,0.8356026815317952,0.8689840066873151,0.8669107467496286
E,0.8617883533916796,0.7995891702421284,0.8897876254785448,0.8551513890522152,0.6656441047998186
E,1.0,0.9871015723373338,0.8698959420060003,0.9015055239792479,0.8062676522145951
E,1.0,1.0,0.912535498259722,0.9818824515348276,0.9140229423147139
E,0.7930619648899255,0.8670541304829075,0.9105542373417566,0.8636361825005245,0.8825077378051971
E,0.8926880353992709,0.8935297201707632,0.9041806792397987,0.8151515946882719,0.8426387080697652
E,0.7972332587440025,0.9782252439748961,0.731548244652774,0.992287227465354,1.0
E,0.8758255530413903,0.6917490329738161,0.8710951550426168,0.8948652670968945,0.8191521424056869
E,0.8587825284953406,1.0,0.9531941729841393,0.826034870849752,0.7721920664323655
E,0.8738386145912184,0.882923457651965,0.9396959349890653,0.8571746629945873,0.9409199660289489
E,1.0,0.965240081795541,0.8961529194135383,0.8853479623157364,0.8714661492656103
E,0.9944512729961716,0.8498149243238958,0.9036178167199986,0.9040958321504868,0.8598572645750775
E,0.7902027561692719,0.9258379602894135,0.8951196822515693,0.9400192375549257,0.8573119754848667
E,0.9976657039050438,0.8298580975030524,1.0,0.7601890792137391,0.9347816051645513
E,0.9380344546021299,0.8363554345647295,0.9339515150288811,1.0,0.7226544928516748
E,0.9402195845992651,0.7005383343735938,0.8227468157181433,1.0,0.8534574373286357
E,0.8060896028472823,0.8841649816812255,1.0,0.7534654202235179,0.8158952070688524
E,1.0,1.0,0.8917255020567774,0.8008757837978686,1.0
E,1.0,0.9543157590209786,0.8350078120850064,0.896077652732957,0.8871711935164136
E,0.9264681043692462,1.0,0.9703533632909923,0.8138099138412194,1.0
E,0.9250505712010525,0.9549652636687134,1.0,0.8110735800389159,0.897133953703483
E,0.8574836358912629,0.7745712459707635,0.9277367982083936,1.0,0.7527937804395398
E,0.8974175511160424,0.951243434805982,0.9098462561324945,0.8909497557987408,0.7960626909243341
E,0.9186229394352131,0.8394588818387259,0.7248062636017157,0.9955673776410985,0.9766708655873634
E,0.9041328781480864,0.9183259750564562,0.9859454410172449,0.9179471725422467,0.9723214043809052
E,0.876201423930092,1.0,0.9256628580746147,0.91552415548847,0.7983951129030374
E,0.9229564683441367,0.8334436066004439,0.8489373818777205,0.8347699497347103,0.814701205448062
E,1.0,1.0,1.0,0.8021683984355549,0.9057002999928714
E,0.7965193899836723,0.8443444098242349,0.8265498413266741,0.999166720515325,0.8683016257518592
E,0.9854703466955214,0.9483296711670814,1.0,0.7816444621488221,1.0
E,0.9917152696320582,0.8221296929578372,0.9805706669178528,0.9268915970420983,0.8818018992037274
E,0.8340851610422401,0.8424712438840651,1.0,0.9000546255165986,0.9625704001225167
E,0.8367280494665957,0.8376117643022689,0.9865587847399954,0.7920339030758774,0.8667828985675783
E,0.9027221928857786,0.9089098081472042,0.8856725371987075,0.9316655824876738,0.955428460465425
E,0.9587710036367464,0.8211356953065739,0.8772675921656963,0.995581028950155,0.9715717750059099
E,0.7901712438815149,0.9281183920281761,0.7417419800500152,0.9037547921648296,1.0
E,0.8241685826184811,0.8332541563606735,0.9611223825258288,0.7765758787832283,0.8493795976091969
E,0.9477152910065403,0.8492571321848478,0.8811224010231223,0.9595348568252028,0.9337236866829249
E,0.9213454717036321,0.8728702176583969,0.9296048892215164,0.8901013855920195,0.9366244487940628
E,0.8602454379905617,0.8853944820496368,0.8208033765958389,0.8971993911995011,0.8351199309096924
E,0.8108762839870406,0.9206928918284311,0.9170191820686129,0.9626298987958858,0.8655099544339921
E,0.9326442277469404,0.9440638057818931,0.9355819046265276,0.8339477053758286,0.9119490785816952
E,0.929131223684373,0.9005742773526354,0.7330817873303133,0.9128391699178784,1.0
E,0.8711968584994414,0.8417538321715743,0.9298678847769118,0.9249902568373257,0.9954188132333132
E,0.799370547527289,0.9585104202059994,0.9472337649001171,0.8886282770447563,0.9270949854337353
E,0.9823565985278686,0.969785230402276,0.8085584550341017,0.9656126549404388,0.8948249115973985
E,0.9058299278412413,0.9058557592801356,0.8879805608961392,0.9953365997685653,0.893302563212063
E,0.8104363097293465,0.8685176115224217,0.914295577344838,0.998337182743764,0.9482475747959067
E,0.8319571777002365,1.0,0.9211820248782384,1.0,0.8878628453138216
E,0.9426687395764359,0.9671574803614724,0.9974555769403405,0.984589464430258,0.9697757600058382
E,0.8747930615044713,0.8542603166435151,0.9266086008259359,0.9746502457872855,0.8821823439378714
E,0.985213757257151,1.0,0.8266943264741264,0.8330463436962976,0.8887699952875731
E,0.9246090134551357,0.858034638898636,1.0,0.9339253489214762,0.9031557638592592
E,0.7851272380905179,0.7947347346857995,0.9224807400225445,0.7293923499076131,0.9810109927715258
E,0.8873476924502144,1.0,1.0,0.8854840744601987,0.8914930397974948
E,0.9796465211201624,1.0,0.7689576754051186,0.7570899627716251,0.8502372155556495
E,0.9466190066539092,0.9397498872406078,0.9855817163987081,0.8040241977307754,0.7147084909624899
E,0.9686411356241716,0.8337442981627813,0.738520970848909,0.9116050996767505,0.9634540550574942
E,0.8902354294302979,0.8633721291054008,0.8872510214283275,0.8703533790079374,0.7921562310447866
E,0.8428255458407655,0.9417023924011052,0.9257342833101201,0.9134447844773457,0.8203881214517297
E,0.8854797470291467,0.7258347962845717,0.9142781331108312,1.0,0.7820694294366316
F,0.15312578613457958,0.12632854229681037,1.0,0.864142030695988,0.8446199736587283
F,0.04248614860671335,0.10827505034464852,1.0,0.9221886769571741,0.8982176816653029
F,0.22576658486135884,0.09911263968411184,0.8349588502191896,0.9658623932542164,0.9180609218489404
F,0.2014090601546926,0.02197071781774,1.0,0.9531762196266488,0.8557663330106159
F,0.280145988294555,0.060194332929183435,0.8374397205991171,0.8392237506015771,0.7583145157529527
F,0.23772339043345647,0.0,0.801724493498739,0.7339529592737174,0.8931144245767286
F,0.18797436317825025,0.07386430294509089,0.8165937844263539,0.8062212997250688,0.9371495890837259
F,0.155955845463321,0.1253086657228916,0.8291801051100622,0.9144850194216866,1.0
F,0.24689326403142267,0.06700689454268158,0.9205759176284742,0.8807467860375829,0.9006304147755783
F,0.17395111582811973,0.08685318352916871,0.916967468245934,0.820531304033444,0.8187296938408017
F,0.08891659569350313,0.0,0.8026173846223617,0.9127570005443304,0.8285769987606493
F,0.24108915713848772,0.10277709990020495,0.7425196629249557,0.9523980467377352,0.9648638916473368
F,0.12049098601321175,0.13361532343159932,0.8314801410072641,0.9078136301398668,0.7988401274436028
F,0.056551483797233876,0.06937462483096252,0.8901016842980132,0.8681856245108317,0.8052775553421953
F,0.16800807502950904,0.12154358020645872,0.8964085575901971,0.9146000824479371,0.8463907839636614
F,0.2937374331772928,0.005906133075617548,0.9390048237669375,0.994551287436797,0.9384726474199117
F,0.18379806183481362,0.05773623626696167,0.9828870120837006,0.7861620059790662,0.8223900591696285
F,0.1681953787606623,0.19901230060095987,0.9303814108832718,0.8225563393191804,0.8751753835692078
F,0.15085414847229645,0.0432168806213172,0.9783111646845424,0.7902605496589196,1.0
F,0.2662583752147698,0.18726893364829583,0.8629648390379794,0.8880047424736712,0.785347854838023
F,0.15802700743465575,0.13949238781145207,1.0,0.8114274546558039,0.8707595250411787
F,0.18789606238139822,0.0,0.947307939340672,0.8420807734605913,0.8843687719058381
F,0.1638440502470498,0.03685291954242606,0.8994364011615557,0.8827512337145582,0.8702513694177068
F,0.14172307026557257,0.12556197366263644,1.0,0.9111909786271302,0.9796894571928904
F,0.088782245987723,0.11262091514350156,0.8122105344823147,0.7818460057974479,0.8408502874032772
F,0.29535194675308585,0.17600126629357166,0.919440377764352,0.7773839552088055,0.8842975478889651
F,0.22413600071213885,0.11404289836628784,0.7524965133215403,0.8287745721584103,0.8948737788681027
F,0.24290327276137522,0.0,0.8870300819616114,0.9114439015903162,0.9679689590812971
F,0.2554286067389949,0.14660570550470442,0.8360047594638453,0.7473598290301354,0.868555779435088
F,0.2801305460166848,0.21147636220195454,0.9568439281838228,0.9343472658241387,0.9303711718708773
F,0.15551050025913757,0.0895951765157104,1.0,0.82459535953665,1.0
F,0.17423774764063535,0.20603456872760628,0.787454799240197,0.9468723360931719,0.8410583891241903
F,0.086778624646065,0.11748272339287566,0.9807577430876775,0.8324046849125203,0.7800787231633279
F,0.1926524188532036,0.09300517369782552,0.9438655702043599,0.9759675657091591,0.8952467854982005
F,0.34844026518354104,0.11793877956282335,0.872285879519448,0.7710746112717738,0.8789872383747066
F,0.17308904436710912,0.17682438370251763,0.9369986899253484,0.8056504702693906,0.913780350912883
F,0.2537224937383243,0.22224250875102664,0.9710003173931248,0.9608677323449183,0.9048068795692131
F,0.23106496043387598,0.1999603920564927,0.7933778082016281,0.8720448538226435,0.8381945000995008
F,0.23033224949808995,0.198417774052063,0.8522420570623142,0.708775650602445,0.8670223403980424
F,0.27307789856139253,0.14301039223599038,0.9342548998248461,0.8776005358500416,0.7976775411024171
F,0.2412235457299574,0.03325745519723003,1.0,0.9456405766683613,0.8535481357956839
F,0.15108918020890977,0.09256446347091295,0.8808398462382601,0.9893467020423964,0.9149132935795238
F,0.14146946088731777,0.2512352548124626,0.9039446665216179,0.9615071740775117,0.8513418794044193
F,0.22904925021956188,0.12488879929145562,0.7488280566323078,1.0,1.0
F,0.168224374708321,0.011818420763531567,0.9278049291042841,0.9069358159531518,0.9284535158850584
F,0.2153261916955272,0.1404992791444741,1.0,0.9454482564102917,0.8160275600872047
F,0.30900502821699616,0.23124916507906298,1.0,0.8101204773408321,0.919430561052022
F,0.03343210374488104,0.14425193251033674,0.8561439761466583,1.0,0.8380308023985135
F,0.06486535696261908,0.06229890074379844,0.7419609783026291,0.9600879563605849,0.7347933562994944
F,0.20227660649465273,0.0,0.8743761756370687,1.0,0.9288518313148636
F,0.1309205116028053,0.09750372088487329,0.9014413497635557,0.9378104276674725,0.7906513309375339
F,0.24740538190778646,0.0,0.8496092358108952,0.8609380926038764,0.9506661460856991
F,0.20181046821414955,0.0,0.8212005499346389,0.9158944007637926,0.8936746126508355
F,0.15367007122914028,0.06153329683904166,0.9556934397727431,0.8585845941704628,0.8929527004776742
F,0.3735949270464434,0.0,0.7518525814740273,0.9626871731838885,0.8457085550964718
F,0.1745409977805904,0.03750748974951087,0.8792159887385991,1.0,0.9641702766894495
F,0.2689778809509582,0.0,0.8079077010757705,0.6728737072411659,0.8352495343133797
F,0.2765362549108527,0.14135572125986967,0.8822789389638301,0.8982159773025558,0.8448891565939676
F,0.21638071059214276,0.16127026235844918,0.7707290570071622,0.9239718150269879,0.9745947896763734
